NameID,Name
2713061,Chromolaena opadoclinia (S.F. Blake) R.M. King & H. Rob.
2713065,Chromolaena ovaliflora (Hook. & Arn.) R.M. King & H. Rob.
2713086,Chromolaena pulchella (Kunth) R.M. King & H. Rob.
2713090,Chromolaena quercetorum (L.O. Williams) R.M. King & H. Rob.
2713096,Chromolaena sagittata (A. Gray) R.M. King & H. Rob.
50162861,Chromolaena tamaulipasensis (R.M. King & H. Rob.) B.L. Turner
50155128,Chromolepis heterophylla Benth.
50152603,Chrysactinia acerosa S.F. Blake
50152604,Chrysactinia lehtoae D.J. Keil
100447636,Chrysactinia luzmariae Rzed. & Calderón
2709757,Chrysactinia mexicana A. Gray
2743157,Chrysactinia pinnata S. Watson
2728543,Chrysactinia truncata S. Watson
2700543,Chrysanthellum americanum (L.) Vatke
50155135,Chrysanthellum filiforme McVaugh
2702256,Chrysanthellum indicum DC.
2711359,Chrysanthellum integrifolium Steetz
2732955,Chrysanthellum involutum Paul G. Wilson
50336246,Chrysanthellum keilii B.L. Turner
2732954,Chrysanthellum michoacanum B.L. Turner
2726950,Chrysanthellum perennans B.L. Turner
50235790,Chrysanthellum pilzii Strother
50336247,Chrysanthellum tamaulipense B.L. Turner
7400184,Chrysobalanus icaco L.
7801896,Chrysochlamys nicaraguensis (Oerst., Planch. & Triana) Hemsl.
2702280,Chrysogonum virginianum L.
13100240,Chrysolepis chrysophylla (Douglas ex Hook.) Hjelmq.
13100243,Chrysolepis sempervirens (Kellogg) Hjelmq.
2726460,Chrysoma pauciflosculosa (Michx.) Greene
28700191,Chrysophyllum mexicanum Brandegee ex Standl.
28700676,Chrysophyllum oliviforme L.
28700725,Chrysophyllum venezuelanense (Pierre) T.D. Penn.
50257984,Chrysopsis delaneyi Wunderlin & Semple
2726444,Chrysopsis floridana Small
2727065,Chrysopsis godfreyi Semple
50049618,Chrysopsis gossypina (Michx.) Elliott
50257983,Chrysopsis highlandsensis DeLaney & Wunderlin
2726443,Chrysopsis lanuginosa Small
2726445,Chrysopsis latisquamea Pollard
2717344,Chrysopsis linearifolia Semple
2725259,Chrysopsis mariana (L.) Elliott
2717346,Chrysopsis scabrella Torr. & A. Gray
2726438,Chrysopsis subulata Small
29100122,Chrysosplenium americanum Schwein. ex Hook.
29100663,Chrysosplenium glechomifolium Nutt.
29100664,Chrysosplenium iowense Rydb.
29100123,Chrysosplenium rosendahlii Packer
29100021,Chrysosplenium tetrandrum Th. Fr.
29100124,Chrysosplenium wrightii Franch. & Sav.
2709760,Chrysothamnus depressus Nutt.
2700554,Chrysothamnus eremobius L.C. Anderson
2717347,Chrysothamnus greenei (A. Gray) Greene
2709762,Chrysothamnus humilis Greene
2709764,Chrysothamnus molestus (S.F. Blake) L.C. Anderson
50251912,Chrysothamnus scopulorum (M.E. Jones) Urbatsch, R.P. Roberts & Neubig
50251917,Chrysothamnus stylosus (Eastw.) Urbatsch, R.P. Roberts & Neubig
2709784,Chrysothamnus vaseyi (A. Gray) Greene
2702285,Chrysothamnus viscidiflorus (Hook.) Nutt.
100442425,Chrysothemis panamensis (Seem.) M.M. Mora & J.L. Clark
14000488,Chrysothemis pulchella (Donn ex Sims) Decne.
25518458,Chusquea aperta L.G. Clark
25518919,Chusquea bilimekii E. Fourn.
25518923,Chusquea circinata Soderstr. & C.E. Calderón
25518924,Chusquea coronalis Soderstr. & C.E. Calderón
100389561,Chusquea cortesii L.G. Clark & Ruiz-Sanchez
100413962,Chusquea enigmatica Ruiz-Sanchez, Mejía-Saulés & L.G. Clark
25518452,Chusquea foliosa L.G. Clark
25518925,Chusquea galeottiana Rupr. ex Munro
100446735,Chusquea gibcooperi Ruiz-Sanchez, Mejía-Saulés, G. Cortés & L.G. Clark
25518927,Chusquea glauca L.G. Clark
25518603,Chusquea lanceolata Hitchc.
25518926,Chusquea liebmannii E. Fourn.
25513333,Chusquea longifolia Swallen
100389560,Chusquea matlatzinca L.G. Clark & Ruiz-Sanchez
25518460,Chusquea mulleri Munro
100447637,Chusquea nedjaquithii Ruiz-Sanchez, Mejía-Saulés & L.G. Clark
25521642,Chusquea nelsonii Scribn. & J.G. Sm.
50087081,Chusquea perotensis L.G. Clark, G. Cortés & Cházaro
25513334,Chusquea pittieri Hack.
25540493,Chusquea repens L.G. Clark & Londoño
100469781,Chusquea septentrionalis Ruiz-Sanchez, Art. Castro & L.G. Clark
25513335,Chusquea simpliciflora Munro
25521666,Chusquea sulcata Swallen
50082285,Chylismia arenaria A. Nelson
50313345,Chylismia atwoodii (Cronquist) W.L. Wagner & Hoch
50313346,Chylismia brevipes (A. Gray) Small
50082426,Chylismia cardiophylla (Torr.) Small
50082394,Chylismia claviformis (Torr. & Frém.) A. Heller
50313554,Chylismia confertiflora (P.H. Raven) W.L. Wagner & Hoch
50313555,Chylismia eastwoodiae (Munz) W.L. Wagner & Hoch
50313556,Chylismia exilis (P.H. Raven) W.L. Wagner & Hoch
50082425,Chylismia heterochroma (S. Watson) Small
50313557,Chylismia megalantha (Munz) W.L. Wagner & Hoch
50082380,Chylismia multijuga (S. Watson) Small
50313558,Chylismia munzii (P.H. Raven) W.L. Wagner & Hoch
50082419,Chylismia parryi (S. Watson) Small
100382234,Chylismia scapoidea (Torr. & A. Gray) Raim.
50313589,Chylismia specicola (P.H. Raven) W.L. Wagner & Hoch
50082292,Chylismia walkeri A. Nelson
50313594,Chylismiella pterosperma (S. Watson) W.L. Wagner & Hoch
50176126,Chysis addita Dressler
23513012,Chysis bractescens Lindl.
23513312,Chysis laevis Lindl.
23515003,Chysis limminghei Linden & Rchb. f.
26607094,Cibotium regale Verschaff. & Lem.
26616720,Cibotium schiedei Schltdl. & Cham.
13800528,Cicendia quadrangularis (Dombey ex Lam.) Griseb.
1700055,Cicuta bulbifera L.
1701065,Cicuta douglasii (DC.) J.M. Coult. & Rose
1700056,Cicuta maculata L.
1700057,Cicuta virosa L.
19602763,Cienfuegosia drummondii (A. Gray) Lewton
50044156,Cienfuegosia intermedia Fryxell
50137513,Cienfuegosia rosei Fryxell
19602775,Cienfuegosia yucatanensis Millsp.
27100870,Cimicifuga americana Michx.
27100871,Cimicifuga arizonica S. Watson
27100872,Cimicifuga elata Nutt.
27100873,Cimicifuga laciniata S. Watson
27100874,Cimicifuga racemosa (L.) Nutt.
27100875,Cimicifuga rubifolia Kearney
25517606,Cinna arundinacea L.
25533394,Cinna bolanderi Scribn.
25510870,Cinna latifolia (Trevir. ex Göpp.) Griseb.
25512926,Cinna poiformis (Kunth) Scribn. & Merr.
17803267,Cinnamomum amplexicaule (Schltdl. & Cham.) Kosterm.
17803269,Cinnamomum areolatum (Lundell) Kosterm.
50074405,Cinnamomum bractefoliaceum Lorea-Hern.
17804559,Cinnamomum breedlovei (Lundell) Kosterm.
17803277,Cinnamomum chiapense (Lundell) Kosterm.
50158905,Cinnamomum concinnum Lorea-Hern.
17803282,Cinnamomum effusum (Meisn.) Kosterm.
50086726,Cinnamomum glossophyllum Lorea-Hern.
50080604,Cinnamomum grisebachii Lorea-Hern.
17804579,Cinnamomum hartmanii (I.M. Johnst.) Kosterm.
17806179,Cinnamomum kruseanum O. Téllez & Villaseñor
50074406,Cinnamomum leptophyllum Lorea-Hern.
17803295,Cinnamomum longipes (I.M. Johnst.) Kosterm.
17803301,Cinnamomum molle (Mez) Kosterm.
17803303,Cinnamomum neurophyllum (Mez & Pittier) Kosterm.
17804583,Cinnamomum pachypodum (Nees) Kosterm.
17803306,Cinnamomum padiforme (Standl. & Steyerm.) Kosterm.
17803319,Cinnamomum salicifolium (Nees) Kosterm.
17803327,Cinnamomum subtriplinervium (Meisn.) Kosterm.
100311624,Cinnamomum trinerve (Lundell) Kosterm.
17803333,Cinnamomum triplinerve (Ruiz & Pav.) Kosterm.
50074404,Cinnamomum velveti Lorea-Hern.
50158907,Cinnamomum zapatae Lorea-Hern.
9201085,Cionosicys excisus (Griseb.) C. Jeffrey
9200597,Cionosicys macranthus (Pittier) C. Jeffrey
16602299,Cipura campanulata Ravenna
16600005,Cipura paludosa Aubl.
23200006,Circaea alpina L.
23201328,Circaea canadensis (L.) Hill
23201320,Circaea pacifica Asch. & Magnus
50190676,Cirsium acantholepis (Hemsl.) Petr.
50336224,Cirsium acrolepis (Petr.) G.B. Ownbey
2700564,Cirsium altissimum (L.) Spreng.
50143721,Cirsium anartiolepis Petr.
2709792,Cirsium andersonii (A. Gray) Petr.
2709793,Cirsium andrewsii (A. Gray) Jeps.
2709794,Cirsium arizonicum (A. Gray) Petr.
2726936,Cirsium barnebyi S.L. Welsh & Neese
50169525,Cirsium bicentenariale Rzed.
2709799,Cirsium brevifolium Nutt.
2709800,Cirsium brevistylum Cronquist
2709803,Cirsium californicum A. Gray
2725686,Cirsium canescens Nutt.
2725626,Cirsium carolinianum (Walter) Fernald & B.G. Schub.
50151182,Cirsium cernuum Lag.
2724426,Cirsium ciliolatum (L.F. Hend.) J.T. Howell
50075510,Cirsium clavatum (M.E. Jones) Petr.
2702294,Cirsium coahuilense G.B. Ownbey & Pinkava
50143722,Cirsium conspicuum (G. Don) Sch. Bip.
2724433,Cirsium crassicaule (Greene) Jeps.
2724431,Cirsium cymosum (Greene) J.T. Howell
2702297,Cirsium discolor (Muhl. ex Willd.) Spreng.
2724427,Cirsium douglasii DC.
2700571,Cirsium drummondii Torr. & A. Gray
50336226,Cirsium durangense (Greenm.) G.B. Ownbey
2725134,Cirsium eatonii (A. Gray) B.L. Rob.
2722841,Cirsium edule Nutt.
50155141,Cirsium ehrenbergii Sch. Bip.
50246159,Cirsium engelmannii Rydb.
50059189,Cirsium excelsius (B.L. Rob.) Petr.
50190675,Cirsium faucium Petr.
2700577,Cirsium flodmanii (Rydb.) Arthur
2709805,Cirsium foliosum (Hook.) DC.
2709806,Cirsium fontinale (Greene) Jeps.
2709809,Cirsium grahamii A. Gray
2700578,Cirsium helenioides (L.) Hill
2709814,Cirsium hookerianum Nutt.
2709815,Cirsium horridulum Michx.
2709818,Cirsium hydrophilum (Greene) Jeps.
50190672,Cirsium imbricatum (B.L. Rob. & Greenm.) Petr.
50258335,Cirsium inamoenum (Greene) D.J. Keil
50265074,Cirsium joannae S.L. Welsh, N.D. Atwood & L.C. Higgins
50143723,Cirsium jorullense (Kunth) Spreng.
2709820,Cirsium kamtschaticum Ledeb. ex DC.
2705266,Cirsium lappoides (Less.) Sch. Bip.
2709821,Cirsium lecontei Torr. & A. Gray
100447638,Cirsium liebmannii Sch. Bip. ex Klatt
50190667,Cirsium lomatolepis (Hemsl.) Petr.
2709823,Cirsium longistylum R.J. Moore & Frankton
2709825,Cirsium mexicanum DC.
2709826,Cirsium mohavense (Greene) Petr.
2700585,Cirsium muticum Michx.
2709828,Cirsium neomexicanum A. Gray
2726368,Cirsium nigriceps Standl. & Steyerm.
50143725,Cirsium nivale (Kunth) Sch. Bip.
2709830,Cirsium nuttallii DC.
2709831,Cirsium occidentale (Nutt.) Jeps.
2709833,Cirsium ochrocentrum A. Gray
2726896,Cirsium ownbeyi S.L. Welsh
2709835,Cirsium parryi (A. Gray) Petr.
50336229,Cirsium pascuarense (Kunth) Spreng.
50258324,Cirsium perplexans (Rydb.) Petr.
50190664,Cirsium pinetorum Greenm.
2709840,Cirsium pitcheri (Torr. ex Eaton) Torr. & A. Gray
2724436,Cirsium praeteriens J.F. Macbr.
50190663,Cirsium pringlei (S. Watson) Petr.
2709843,Cirsium pulcherrimum (Rydb.) K. Schum.
2709844,Cirsium pumilum (Nutt.) Spreng.
2709845,Cirsium quercetorum (A. Gray) Jeps.
2705267,Cirsium radians Benth.
100447640,Cirsium reglense Sch. Bip. ex Klatt
2709847,Cirsium remotifolium (Hook.) DC.
2709848,Cirsium repandum Michx.
50155142,Cirsium rhaphilepis (Hemsl.) Petr.
2709849,Cirsium rhothophilum S.F. Blake
2709851,Cirsium rydbergii Petr.
2709853,Cirsium scariosum Nutt.
2711360,Cirsium subcoriaceum (Less.) Sch. Bip.
2702307,Cirsium subuliforme G.B. Ownbey
2709858,Cirsium texanum Buckley
50190658,Cirsium tolucanum (B.L. Rob. & Seaton) Petr.
50144404,Cirsium trachylomum S.F. Blake
2709860,Cirsium tracyi (Rydb.) Petr.
2726051,Cirsium turneri Warnock
2700597,Cirsium undulatum (Nutt.) Spreng.
50155144,Cirsium velatum (S. Watson) Petr.
50120870,Cirsium vinaceum (Wooton & Standl.) Wooton & Standl.
2725623,Cirsium virginianum (L.) Michx.
50075499,Cirsium wheeleri (A. Gray) Petr.
50205605,Cirsium wrightii A. Gray
50336230,Cirsium zamoranense Rzed.
20600048,Cissampelos fasciculata Benth.
20600051,Cissampelos grandifolia Triana & Planch.
20600001,Cissampelos pareira L.
20600100,Cissampelos tropaeolifolia DC.
34000499,Cissus alata Jacq.
34000225,Cissus biformifolia Standl.
34000054,Cissus cacuminis Standl.
34000666,Cissus cucurbitina Standl.
34000058,Cissus erosa Rich.
34000413,Cissus gossypiifolia Standl.
34000227,Cissus martiniana Woodson & Seibert
34001830,Cissus mexicana DC.
34000228,Cissus microcarpa Vahl
34000730,Cissus subtruncata Rose
34001048,Cissus tiliacea Kunth
34000087,Cissus trianae Planch.
34000223,Cissus trifoliata (L.) L.
34000089,Cissus tuberosa DC.
34000090,Cissus ulmifolia (Baker) Planch.
34000931,Cissus verticillata (L.) Nicolson & C.E. Jarvis
50207795,Cistanthe ambigua (S. Watson) Carolin ex Hershk.
50315011,Cistanthe guadalupensis (T.R. Dudley) Carolin ex Hershk.
50207811,Cistanthe maritima (Nutt.) Carolin ex Hershk.
50207814,Cistanthe monandra (Nutt.) Hershk.
50207817,Cistanthe monosperma (Greene) Hershk.
50001389,Cistanthe parryi (A. Gray) Hershk.
50207821,Cistanthe pulchella (Eastw.) Hershk.
50207839,Cistanthe pygmaea (Parish ex Rydb.) Hershk.
50207846,Cistanthe quadripetala (S. Watson) Hershk.
50207848,Cistanthe rosea (S. Watson) Hershk.
50207850,Cistanthe tweedyi (A. Gray) Hershk.
50207852,Cistanthe umbellata (Torr.) Hershk.
33702632,Citharexylum affine D. Don
33700113,Citharexylum altamiranum Greenm.
33700899,Citharexylum berlandieri B.L. Rob.
50149701,Citharexylum bourgeauianum Greenm.
33700900,Citharexylum brachyanthum (A. Gray ex Hemsl.) A. Gray
33700901,Citharexylum caudatum L.
33702457,Citharexylum crassifolium Greenm.
100169094,Citharexylum danirae León de la Luz & F. Chiang
33701110,Citharexylum donnell-smithii Greenm.
50149702,Citharexylum ellipticum D. Don
50146238,Citharexylum flabellifolium S. Watson
33700119,Citharexylum fulgidum Moldenke
33703045,Citharexylum glabrum (S. Watson) Greenm.
33702459,Citharexylum hexangulare Greenm.
33703668,Citharexylum hidalgense Moldenke
33702499,Citharexylum hintonii Moldenke
33701111,Citharexylum hirtellum Standl.
50207234,Citharexylum incanum Sessé & Moc. ex D. Don
50149704,Citharexylum kerberi Greenm.
50149705,Citharexylum ligustrinum Van Houtte
50172695,Citharexylum lycioides D. Don
50149711,Citharexylum mexicanum Moldenke
33702460,Citharexylum mocinnoi D. Don
50172691,Citharexylum oleinum (Benth. ex Lindl.) Moldenke
33702844,Citharexylum ovatifolium Greenm.
50262998,Citharexylum racemosum Sessé & Moc.
33700140,Citharexylum rosei Greenm.
50263004,Citharexylum roxanae Moldenke
50172478,Citharexylum scabrum Sessé & Moc. ex D. Don
33702523,Citharexylum schottii Greenm.
50146237,Citharexylum shrevei Moldenke
33700907,Citharexylum spathulatum Moldenke & Lundell
33702788,Citharexylum spinosum L.
50102807,Citharexylum standleyi Moldenke
33702463,Citharexylum steyermarkii Moldenke
50219723,Citharexylum tetramerum Brandegee
9901773,Cladium californicum (S. Watson) O'Neill
9901305,Cladium jamaicense Crantz
9901775,Cladium mariscoides (Muhl.) Torr.
19101561,Cladocolea andrieuxii Tiegh.
50156804,Cladocolea coyucae Kuijt
50156805,Cladocolea cupulata Kuijt
50156806,Cladocolea dimorpha Kuijt
19101418,Cladocolea diversifolia (Benth.) Kuijt
50156807,Cladocolea glauca Kuijt
50156808,Cladocolea gracilis Kuijt
100447642,Cladocolea kuijtii Martínez-Ambr. & Cruz Durán
50156811,Cladocolea loniceroides (Tiegh.) Kuijt
50156814,Cladocolea mcvaughii Kuijt
50152274,Cladocolea microphylla (Kunth) Kuijt
100475726,Cladocolea molotensis Martínez-Ambr. & Lozada-Pérez
19100581,Cladocolea oligantha (Standl. & Steyerm.) Kuijt
50156818,Cladocolea pedicellata Kuijt
19101289,Cladocolea pringlei Kuijt
100475727,Cladocolea spathiflora Galv.-González, Cerros, Espejo & López-Ferr.
50156819,Cladocolea stricta Kuijt
50156820,Cladocolea tehuacanensis (Oliv.) Tiegh.
13002229,Cladrastis kentukea (Dum. Cours.) Rudd
2726027,Clappia suaedifolia A. Gray
21300124,Clarisia biflora Ruiz & Pav.
21300125,Clarisia racemosa Ruiz & Pav.
23200715,Clarkia affinis F.H. Lewis & M.E.Lewis
23200716,Clarkia amoena (Lehm.) A. Nelson & J.F. Macbr.
23200722,Clarkia arcuata (Kellogg) A. Nelson & J.F. Macbr.
23200723,Clarkia australis E. Small
23200724,Clarkia biloba (Durand) A. Nelson & J.F. Macbr.
23200727,Clarkia borealis E. Small
23200729,Clarkia bottae (Spach) F.H. Lewis & M.E.Lewis
23200730,Clarkia breweri (A. Gray) Greene
23200732,Clarkia concinna (Fisch. & C.A. Mey.) Greene
23200733,Clarkia cylindrica (Jeps.) F.H. Lewis & M.E.Lewis
23200735,Clarkia davyi (Jeps.) F.H. Lewis & M.E.Lewis
23200736,Clarkia delicata (Abrams) A. Nelson & J.F. Macbr.
23200737,Clarkia dudleyana (Abrams) J.F. Macbr.
23200738,Clarkia epilobioides (Nutt. ex Torr. & A. Gray) A. Nelson & J.F. Macbr.
23200739,Clarkia exilis F.H. Lewis & Vasek
23200740,Clarkia franciscana F.H. Lewis & P.H. Raven
23200741,Clarkia gracilis (Piper) A. Nelson & J.F. Macbr.
23202713,Clarkia heterandra (Torr.) F.H. Lewis & P.H. Raven
23200745,Clarkia imbricata F.H. Lewis & M.E.Lewis
23200746,Clarkia jolonensis D.R. Parn.
23200747,Clarkia lassenensis (Eastw.) F.H. Lewis & M.E.Lewis
23200748,Clarkia lewisii P.H. Raven & D.R. Parn.
23200749,Clarkia lingulata F.H. Lewis & M.E.Lewis
23200750,Clarkia mildrediae (A. Heller) F.H. Lewis & M.E.Lewis
23200751,Clarkia modesta Jeps.
23200752,Clarkia mosquinii E. Small
23200754,Clarkia prostrata F.H. Lewis & M.E.Lewis
23200755,Clarkia pulchella Pursh
23200756,Clarkia purpurea (Curtis) A. Nelson & J.F. Macbr.
23200759,Clarkia rhomboidea Douglas
23200760,Clarkia rostrata W.S. Davis
23200761,Clarkia rubicunda (Lindl.) F.H. Lewis & M.E.Lewis
23200762,Clarkia similis F.H. Lewis & W.R. Ernst
23200763,Clarkia speciosa F.H. Lewis & M.E.Lewis
23200766,Clarkia springvillensis Vasek
23200767,Clarkia stellata Mosquin
23200768,Clarkia tembloriensis Vasek
23200769,Clarkia unguiculata Lindl.
23200770,Clarkia virgata Greene
23200771,Clarkia williamsonii (Durand & Hilg.) F.H. Lewis & M.E.Lewis
23200772,Clarkia xantiana A. Gray
26200202,Claytonia acutifolia Pall. ex Willd.
26200204,Claytonia arctica Adams
26200205,Claytonia arenicola L.F. Hend.
26200206,Claytonia caroliniana Michx.
26200207,Claytonia cordifolia S. Watson
26200208,Claytonia exigua Douglas ex Torr. & A. Gray
26200209,Claytonia gypsophiloides Fisch. & C.A. Mey.
26200211,Claytonia lanceolata Pursh
26200214,Claytonia megarhiza (A. Gray) Parry ex S. Watson
26200727,Claytonia multiscapa Rydb.
26200217,Claytonia nevadensis S. Watson
26200218,Claytonia ogilviensis McNeill
26200610,Claytonia palustris Swanson & Kelley
100457550,Claytonia panamintensis Stoughton
26200219,Claytonia parviflora Douglas ex Hook.
26200220,Claytonia perfoliata Donn ex Willd.
50083571,Claytonia rosea Rydb.
26200019,Claytonia rubra (Howell) Tidestr.
26200224,Claytonia sarmentosa C.A. Mey.
26200020,Claytonia saxosa Brandegee
26200226,Claytonia scammaniana Hultén
100457551,Claytonia serpenticola Stoughton
26200021,Claytonia sibirica L.
26200022,Claytonia tuberosa Pall. ex Willd.
26200229,Claytonia umbellata S. Watson
26200023,Claytonia virginica L.
26200746,Claytonia washingtoniana (Suksd.) Suksd.
12802540,Cleidion castaneifolium Müll. Arg.
50081196,Cleistes bifaria (Fernald) Catling & Gregg
23503213,Cleistes divaricata (L.) Ames
27100876,Clematis addisonii Britton
27100877,Clematis albicoma Wherry
27100878,Clematis baldwinii Torr. & A. Gray
27100879,Clematis bigelovii Torr.
27101800,Clematis caleoides Standl. & Steyerm.
27100880,Clematis catesbyana Pursh
27100881,Clematis coactilis (Fernald) Keener
50073800,Clematis coahuilensis D.J. Keil
27100882,Clematis columbiana (Nutt.) Torr. & A. Gray
27100884,Clematis crispa L.
27100885,Clematis dioica L.
